Episode,Frames,Total Reward,Epsilon,Loss,Max Q-Value,Lives Lost,End Time
52,413,55.0,0.9763417000007789,0.0806720239847682,-inf,3,2024-07-28 22:06:46
53,349,45.0,0.9760276000007893,0.0756466652461485,-inf,3,2024-07-28 22:07:05
54,526,115.0,0.9755542000008048,0.1000742138621925,-inf,3,2024-07-28 22:07:32
55,348,125.0,0.9752410000008152,0.09776350940395703,-inf,3,2024-07-28 22:07:51
56,762,290.0,0.9745552000008377,0.07133418976713041,-inf,3,2024-07-28 22:08:32
57,699,205.0,0.9739261000008584,0.07908627267218114,-inf,3,2024-07-28 22:09:11
58,591,180.0,0.973394200000876,0.08558605014395392,-inf,3,2024-07-28 22:09:43
59,622,185.0,0.9728344000008944,0.10305144075735494,-inf,3,2024-07-28 22:10:18
60,295,60.0,0.9725689000009031,0.13062344746569457,-inf,3,2024-07-28 22:10:34
61,481,130.0,0.9721360000009174,0.11231842709864004,-inf,3,2024-07-28 22:11:01
62,425,105.0,0.97175350000093,0.12515698394354652,-inf,3,2024-07-28 22:11:25
63,616,240.0,0.9711991000009482,0.11408618715434492,-inf,3,2024-07-28 22:12:00
64,615,120.0,0.9706456000009664,0.10756223354397751,-inf,3,2024-07-28 22:12:37
65,295,50.0,0.9703801000009752,0.08282948814458767,-inf,3,2024-07-28 22:12:54
66,481,155.0,0.9699472000009894,0.08140077492272532,-inf,3,2024-07-28 22:13:22
67,638,205.0,0.9693730000010083,0.09350713243164986,-inf,3,2024-07-28 22:14:00
68,504,135.0,0.9689194000010233,0.08077517834063323,-inf,3,2024-07-28 22:14:30
69,350,40.0,0.9686044000010336,0.09864633515477181,-inf,3,2024-07-28 22:14:50
70,429,40.0,0.9682183000010464,0.10702518943375919,-inf,3,2024-07-28 22:15:16
71,452,135.0,0.9678115000010598,0.09293438527996825,-inf,3,2024-07-28 22:15:42
72,469,110.0,0.9673894000010737,0.09892049523145914,-inf,3,2024-07-28 22:16:11
73,507,255.0,0.9669331000010887,0.10202793702777085,-inf,3,2024-07-28 22:16:42
74,450,155.0,0.966528100001102,0.09780135193632708,-inf,3,2024-07-28 22:17:10
75,996,365.0,0.9656317000011315,0.09242708672092383,-inf,3,2024-07-28 22:18:13
76,528,110.0,0.9651565000011472,0.10034629439398872,-inf,3,2024-07-28 22:18:46
77,540,185.0,0.9646705000011632,0.09483366618967719,-inf,3,2024-07-28 22:19:19
78,494,180.0,0.9642259000011778,0.09403280514152909,-inf,3,2024-07-28 22:19:50
79,567,155.0,0.9637156000011946,0.10804657664353676,-inf,3,2024-07-28 22:20:26
80,605,95.0,0.9631711000012125,0.1131178590168884,-inf,3,2024-07-28 22:21:04
81,403,75.0,0.9628084000012245,0.09221950527419227,-inf,3,2024-07-28 22:21:31
82,292,75.0,0.9625456000012331,0.11140199447025174,-inf,3,2024-07-28 22:21:50
83,295,45.0,0.9622801000012419,0.1224745203630399,-inf,3,2024-07-28 22:22:09
84,778,315.0,0.9615799000012649,0.08932427348985617,-inf,3,2024-07-28 22:23:00
85,517,125.0,0.9611146000012802,0.10033167987283702,-inf,3,2024-07-28 22:23:34
86,446,110.0,0.9607132000012935,0.0788006732248672,-inf,3,2024-07-28 22:24:03
87,567,135.0,0.9602029000013103,0.09331854168700163,-inf,3,2024-07-28 22:24:41
88,366,80.0,0.9598735000013211,0.09035957304384214,-inf,3,2024-07-28 22:25:05
89,512,155.0,0.9594127000013363,0.08802723585540662,-inf,3,2024-07-28 22:25:39
90,782,150.0,0.9587089000013594,0.08479786502278369,-inf,3,2024-07-28 22:26:32
91,474,120.0,0.9582823000013735,0.1031320424050973,-inf,3,2024-07-28 22:27:06
92,461,120.0,0.9578674000013871,0.08511836118915335,-inf,3,2024-07-28 22:27:38
93,651,110.0,0.9572815000014064,0.09595389493645244,-inf,3,2024-07-28 22:28:22
94,600,210.0,0.9567415000014242,0.11220590256775419,-inf,3,2024-07-28 22:29:04
95,435,90.0,0.9563500000014371,0.08618938288298146,-inf,3,2024-07-28 22:29:34
96,290,45.0,0.9560890000014457,0.06894252292554955,-inf,3,2024-07-28 22:29:53
97,567,160.0,0.9555787000014625,0.09984174959453536,-inf,3,2024-07-28 22:30:32
98,983,485.0,0.9546940000014916,0.10532384587495397,10.653465,3,2024-07-28 22:31:41
99,299,15.0,0.9544249000015005,0.09993718620576587,7.126863,3,2024-07-28 22:32:02
100,277,65.0,0.9541756000015087,0.08631182757848437,20.960175,3,2024-07-28 22:32:22
101,492,155.0,0.9537328000015233,0.09019180805217929,9.212248,3,2024-07-28 22:32:58
102,392,80.0,0.9533800000015349,0.09737344162196529,9.847891,3,2024-07-28 22:33:26
103,559,230.0,0.9528769000015515,0.0956973490206948,9.581523,3,2024-07-28 22:34:05
104,295,75.0,0.9526114000015602,0.1007201887288336,7.4314017,3,2024-07-28 22:34:26
105,1118,615.0,0.9516052000015933,0.09091533703832805,9.554775,3,2024-07-28 22:35:47
106,353,105.0,0.9512875000016038,0.1084970807598603,19.583954,3,2024-07-28 22:36:13
107,490,180.0,0.9508465000016183,0.10620151162907786,8.760645,3,2024-07-28 22:36:49
108,325,120.0,0.9505540000016279,0.09553118845591178,11.840932,3,2024-07-28 22:37:13
109,280,125.0,0.9503020000016362,0.0980861426464149,8.573073,3,2024-07-28 22:37:34
110,578,215.0,0.9497818000016534,0.08788032349598655,10.239294,3,2024-07-28 22:38:17
111,481,90.0,0.9493489000016676,0.087981976560954,8.090471,3,2024-07-28 22:38:53
112,807,265.0,0.9486226000016915,0.1296640763052334,13.480133,3,2024-07-28 22:39:54
113,388,125.0,0.948273400001703,0.07773364112549222,8.114891,3,2024-07-28 22:40:23
114,576,185.0,0.9477550000017201,0.08115005812659445,9.811152,3,2024-07-28 22:41:07
115,389,85.0,0.9474049000017316,0.0838104648118154,6.812713,3,2024-07-28 22:41:37
116,358,55.0,0.9470827000017422,0.09558185044280644,12.670871,3,2024-07-28 22:42:05
117,507,120.0,0.9466264000017572,0.11586456891347671,10.249005,3,2024-07-28 22:42:45
118,419,75.0,0.9462493000017697,0.10364131647248825,13.163384,3,2024-07-28 22:43:17
119,485,110.0,0.945812800001784,0.08422191517869222,9.993164,3,2024-07-28 22:43:55
120,392,70.0,0.9454600000017956,0.112175855319947,10.099273,3,2024-07-28 22:44:25
121,470,115.0,0.9450370000018096,0.10092114531137841,13.460755,3,2024-07-28 22:45:01
122,315,45.0,0.9447535000018189,0.11452280934604388,7.9388847,3,2024-07-28 22:45:26
123,357,100.0,0.9444322000018295,0.09520055080244855,16.132818,3,2024-07-28 22:45:54
124,373,105.0,0.9440965000018405,0.12175449131720827,13.979131,3,2024-07-28 22:46:23
125,493,95.0,0.9436528000018551,0.12191063369686657,8.61099,3,2024-07-28 22:47:02
126,598,180.0,0.9431146000018729,0.12276321240267825,30.558636,3,2024-07-28 22:47:49
127,411,65.0,0.942744700001885,0.12244629020601003,8.369877,3,2024-07-28 22:48:21
128,291,45.0,0.9424828000018937,0.12625323107971767,6.676086,3,2024-07-28 22:48:44
129,280,35.0,0.942230800001902,0.10148728507171784,12.087166,3,2024-07-28 22:49:07
130,407,75.0,0.941864500001914,0.09600880297234955,8.72751,3,2024-07-28 22:49:39
131,780,295.0,0.9411625000019371,0.09490238020244317,10.661835,3,2024-07-28 22:50:41
132,314,65.0,0.9408799000019464,0.08567822235784713,14.068091,3,2024-07-28 22:51:07
133,451,120.0,0.9404740000019598,0.11982517454880569,11.2774315,3,2024-07-28 22:51:44
134,437,105.0,0.9400807000019727,0.10717217960912793,12.389463,3,2024-07-28 22:52:18
135,702,290.0,0.9394489000019935,0.11270462752895648,33.797054,3,2024-07-28 22:53:16
136,471,80.0,0.9390250000020075,0.11010163450601754,8.376142,3,2024-07-28 22:53:55
137,713,335.0,0.9383833000020286,0.11626847250306088,10.672137,3,2024-07-28 22:54:53
138,444,60.0,0.9379837000020418,0.10269330458732338,15.961622,3,2024-07-28 22:55:30
139,438,85.0,0.9375895000020548,0.08410191314813753,11.707287,3,2024-07-28 22:56:06
140,264,80.0,0.9373519000020626,0.09839945088959101,23.828197,3,2024-07-28 22:56:28
141,608,340.0,0.9368047000020806,0.11327961837799337,13.073,3,2024-07-28 22:57:19
142,333,90.0,0.9365050000020905,0.13033671558529766,9.345263,3,2024-07-28 22:57:46
143,551,310.0,0.9360091000021068,0.10424696679773002,18.252918,3,2024-07-28 22:58:33
144,281,105.0,0.9357562000021151,0.09832006878488005,19.884445,3,2024-07-28 22:58:57
145,570,135.0,0.935243200002132,0.1186364745753899,12.602341,3,2024-07-28 22:59:45
146,284,65.0,0.9349876000021404,0.12099530600326162,12.985472,3,2024-07-28 23:00:09
147,430,100.0,0.9346006000021532,0.11549413775115512,20.150814,3,2024-07-28 23:00:46
148,498,160.0,0.9341524000021679,0.10826227918686158,38.743687,3,2024-07-28 23:01:29
149,377,105.0,0.9338131000021791,0.11698221261131353,7.551729,3,2024-07-28 23:02:01
150,497,120.0,0.9333658000021938,0.11579319866190493,21.11163,3,2024-07-28 23:02:43
151,869,405.0,0.9325837000022196,0.12683242891236746,12.190357,3,2024-07-28 23:03:56
152,652,285.0,0.9319969000022389,0.10876905146209191,11.083149,3,2024-07-28 23:04:53
153,795,315.0,0.9312814000022624,0.09673259912890458,25.919037,3,2024-07-28 23:06:02
154,372,80.0,0.9309466000022735,0.11192063378390446,11.618628,3,2024-07-28 23:06:34
155,529,155.0,0.9304705000022891,0.11922331109981005,27.909416,3,2024-07-28 23:07:21
156,392,50.0,0.9301177000023008,0.09979007796061282,10.112989,3,2024-07-28 23:07:55
157,713,390.0,0.9294760000023219,0.1107265482934879,12.224997,3,2024-07-28 23:08:58
158,730,245.0,0.9288190000023435,0.10784685601008265,12.062684,3,2024-07-28 23:10:02
159,763,185.0,0.9281323000023661,0.13020910341707626,17.49407,3,2024-07-28 23:11:10
160,388,120.0,0.9277831000023776,0.15294658335060188,11.01962,3,2024-07-28 23:11:45
161,625,155.0,0.9272206000023961,0.1319109344124794,12.844063,3,2024-07-28 23:12:41
162,445,135.0,0.9268201000024093,0.11666680581114265,16.831566,3,2024-07-28 23:13:21
163,566,110.0,0.9263107000024261,0.12522319342296032,14.869,3,2024-07-28 23:14:12
164,680,240.0,0.9256987000024463,0.12184370612616048,57.723404,3,2024-07-28 23:15:14
165,587,185.0,0.9251704000024636,0.1240411994175976,16.026728,3,2024-07-28 23:16:07
166,369,65.0,0.9248383000024746,0.11884225020563699,24.911913,3,2024-07-28 23:16:41
167,405,110.0,0.9244738000024866,0.12748882623366367,8.458831,3,2024-07-28 23:17:18
168,589,225.0,0.923943700002504,0.13393371596502326,19.890789,3,2024-07-28 23:18:12
169,285,50.0,0.9236872000025125,0.15431541167853172,13.902694,3,2024-07-28 23:18:39
170,539,305.0,0.9232021000025284,0.11021572776512002,17.513283,3,2024-07-28 23:19:28
171,435,45.0,0.9228106000025413,0.11011863261803813,14.71638,3,2024-07-28 23:20:08
172,377,80.0,0.9224713000025525,0.13292751767591077,15.57383,3,2024-07-28 23:20:43
173,358,50.0,0.9221491000025631,0.115115116012163,7.938332,3,2024-07-28 23:21:17
174,594,180.0,0.9216145000025807,0.13011382633086407,18.397892,3,2024-07-28 23:22:13
175,468,110.0,0.9211933000025946,0.1462712891590901,8.87493,3,2024-07-28 23:22:57
176,531,235.0,0.9207154000026103,0.10811499635322394,17.162611,3,2024-07-28 23:23:47
177,480,150.0,0.9202834000026245,0.10527594021211067,9.504077,3,2024-07-28 23:24:33
178,543,210.0,0.9197947000026406,0.11981581895171388,14.05437,3,2024-07-28 23:25:25
179,552,225.0,0.919297900002657,0.12188327835494842,22.605034,3,2024-07-28 23:26:18
180,308,40.0,0.9190207000026661,0.10569038815409332,7.860309,3,2024-07-28 23:26:48
181,404,50.0,0.9186571000026781,0.13924227990578897,12.695348,3,2024-07-28 23:27:27
182,642,160.0,0.9180793000026971,0.1301579441515456,12.809001,3,2024-07-28 23:28:30
183,622,155.0,0.9175195000027155,0.14201783537385548,17.16611,3,2024-07-28 23:29:30
184,550,165.0,0.9170245000027318,0.12962834463878112,7.974833,3,2024-07-28 23:30:24
185,648,225.0,0.916441300002751,0.14356185872406688,9.955156,3,2024-07-28 23:31:27
186,591,210.0,0.9159094000027685,0.11244829234158125,15.394684,3,2024-07-28 23:32:26
187,670,190.0,0.9153064000027884,0.10961444385683358,21.167532,3,2024-07-28 23:33:33
188,263,30.0,0.9150697000027962,0.09830119353170177,22.21062,3,2024-07-28 23:33:58
189,771,285.0,0.914375800002819,0.12134469860026809,15.426566,3,2024-07-28 23:35:15
190,365,30.0,0.9140473000028299,0.12429603025929568,9.521017,3,2024-07-28 23:35:51
191,769,355.0,0.9133552000028526,0.12534936701077168,11.540252,3,2024-07-28 23:37:08
192,512,180.0,0.9128944000028678,0.1272946642638999,13.224517,3,2024-07-28 23:38:00
193,558,145.0,0.9123922000028843,0.11450445079862216,15.589881,3,2024-07-28 23:38:55
194,557,210.0,0.9118909000029009,0.13262437273291755,17.342793,3,2024-07-28 23:39:52
195,436,80.0,0.9114985000029138,0.14139201201566862,11.561759,3,2024-07-28 23:40:36
196,515,80.0,0.911035000002929,0.12189853025003544,9.409556,3,2024-07-28 23:41:29
197,312,80.0,0.9107542000029383,0.10455323483508366,22.678509,3,2024-07-28 23:42:02
198,441,50.0,0.9103573000029513,0.10384709480093991,18.89678,3,2024-07-28 23:42:48
199,424,105.0,0.9099757000029639,0.12304061041477155,16.828234,3,2024-07-28 23:43:31
200,615,235.0,0.9094222000029821,0.12294990110203502,15.047706,3,2024-07-28 23:44:36
201,456,110.0,0.9090118000029956,0.14291161396785787,15.0155735,3,2024-07-28 23:45:24
202,691,215.0,0.9083899000030161,0.14310664583304855,38.672474,3,2024-07-28 23:46:38
203,835,270.0,0.9076384000030409,0.1242968033530755,20.39498,3,2024-07-28 23:48:07
204,502,120.0,0.9071866000030557,0.13596453427140456,20.30777,3,2024-07-28 23:49:00
205,285,85.0,0.9069301000030642,0.11528426202242835,26.345877,3,2024-07-28 23:49:30
206,354,110.0,0.9066115000030747,0.13437154240864144,12.408241,3,2024-07-28 23:50:08
207,287,45.0,0.9063532000030832,0.13389157937378834,14.649874,3,2024-07-28 23:50:38
208,490,110.0,0.9059122000030977,0.13007378411688367,20.28757,3,2024-07-28 23:51:30
209,568,155.0,0.9054010000031145,0.12787575114675812,15.596966,3,2024-07-28 23:52:29
210,669,215.0,0.9047989000031343,0.11605088777494894,26.252882,3,2024-07-28 23:53:40
211,359,55.0,0.904475800003145,0.11575539038622944,13.503946,3,2024-07-28 23:54:18
212,616,180.0,0.9039214000031632,0.1273661273676757,16.71259,3,2024-07-28 23:55:22
213,411,165.0,0.9035515000031754,0.12075745120390778,26.688976,3,2024-07-28 23:56:04
214,300,60.0,0.9032815000031843,0.10281376252571742,24.394188,3,2024-07-28 23:56:35
215,676,195.0,0.9026731000032043,0.1328546119269711,20.899576,3,2024-07-28 23:57:45
216,477,135.0,0.9022438000032185,0.12667680215441957,19.510515,3,2024-07-28 23:58:34
217,259,45.0,0.9020107000032261,0.15159716839725906,11.736361,3,2024-07-28 23:59:01
218,664,290.0,0.9014131000032458,0.10998162181756224,21.138937,3,2024-07-29 00:00:11
219,535,145.0,0.9009316000032617,0.11256341133440767,18.55055,3,2024-07-29 00:01:07
220,396,60.0,0.9005752000032734,0.12674478016266919,17.278145,3,2024-07-29 00:01:49
221,539,150.0,0.9000901000032894,0.12441695243092547,15.452886,3,2024-07-29 00:02:44
222,380,80.0,0.8997481000033006,0.14988426546517172,17.901646,3,2024-07-29 00:03:25
223,467,90.0,0.8993278000033145,0.13373371082850646,16.28963,3,2024-07-29 00:04:13
224,408,55.0,0.8989606000033266,0.1391194527055703,12.776045,3,2024-07-29 00:04:57
225,451,135.0,0.8985547000033399,0.1246959465471181,12.285063,3,2024-07-29 00:05:44
226,490,135.0,0.8981137000033544,0.12115974715169595,29.553364,3,2024-07-29 00:06:36
227,380,120.0,0.8977717000033657,0.12694372113205885,24.912891,3,2024-07-29 00:07:16
228,838,415.0,0.8970175000033905,0.13387554515873334,12.505698,3,2024-07-29 00:08:44
229,355,10.0,0.896698000003401,0.12966795750487017,12.993552,3,2024-07-29 00:09:22
230,528,120.0,0.8962228000034167,0.15775601440250422,31.256731,3,2024-07-29 00:10:18
231,577,145.0,0.8957035000034338,0.11260656078880334,23.676195,3,2024-07-29 00:11:19
232,586,225.0,0.8951761000034512,0.15720912406011245,32.822773,3,2024-07-29 00:12:19
233,288,105.0,0.8949169000034597,0.10986373757219149,20.913134,3,2024-07-29 00:12:49
234,601,365.0,0.8943760000034775,0.11291106496495931,21.195826,3,2024-07-29 00:13:51
235,467,105.0,0.8939557000034913,0.1264596127563932,20.5023,3,2024-07-29 00:14:39
236,323,110.0,0.8936650000035009,0.1338312038719285,17.483704,3,2024-07-29 00:15:13
237,420,60.0,0.8932870000035134,0.13338630460202694,22.048967,3,2024-07-29 00:15:57
238,289,30.0,0.8930269000035219,0.11017178988992962,19.412437,3,2024-07-29 00:16:27
239,251,60.0,0.8928010000035294,0.11428849179431262,7.8520436,3,2024-07-29 00:16:53
240,376,110.0,0.8924626000035405,0.10841774161746527,15.006308,3,2024-07-29 00:17:32
241,466,105.0,0.8920432000035543,0.1295875825403586,17.620096,3,2024-07-29 00:18:21
242,425,80.0,0.8916607000035669,0.15878472959294038,14.187368,3,2024-07-29 00:19:05
243,425,75.0,0.8912782000035795,0.15711972850210526,12.988134,3,2024-07-29 00:19:49
244,473,80.0,0.8908525000035935,0.14541487558006483,20.339201,3,2024-07-29 00:20:38
245,395,45.0,0.8904970000036052,0.12848713584715807,21.524406,3,2024-07-29 00:21:19
246,511,155.0,0.8900371000036204,0.13650708164429246,74.68066,3,2024-07-29 00:22:13
247,480,80.0,0.8896051000036346,0.1425832306034863,17.95252,3,2024-07-29 00:23:03
248,307,65.0,0.8893288000036437,0.12805319536198234,15.443233,3,2024-07-29 00:23:35
249,823,355.0,0.8885881000036681,0.13476826442475742,17.704576,3,2024-07-29 00:24:59
250,403,110.0,0.88822540000368,0.14738164644309368,26.273756,3,2024-07-29 00:25:42
251,464,180.0,0.8878078000036937,0.13876597793644357,34.518867,3,2024-07-29 00:26:30
252,310,105.0,0.8875288000037029,0.1322529091109191,13.222113,3,2024-07-29 00:27:03
253,847,320.0,0.886766500003728,0.13235352279391874,19.745804,3,2024-07-29 00:28:30
254,469,95.0,0.8863444000037419,0.13873124115470883,34.421246,3,2024-07-29 00:29:20
255,567,110.0,0.8858341000037587,0.13289954743267576,23.036533,3,2024-07-29 00:30:18
256,680,200.0,0.8852221000037789,0.13386571862022667,28.796978,3,2024-07-29 00:31:28
257,557,310.0,0.8847208000037954,0.12326926812930852,47.127,3,2024-07-29 00:32:26
258,631,210.0,0.8841529000038141,0.12077349919099627,18.09726,3,2024-07-29 00:33:31
259,589,410.0,0.8836228000038315,0.1359116424741587,41.74376,3,2024-07-29 00:34:33
260,387,105.0,0.883274500003843,0.13303458584756506,51.46104,3,2024-07-29 00:35:12
261,372,75.0,0.882939700003854,0.11328669216844343,34.986164,3,2024-07-29 00:35:50
262,494,110.0,0.8824951000038687,0.14655567782550205,17.62988,3,2024-07-29 00:36:40
263,494,120.0,0.8820505000038833,0.1630544332629032,19.725748,3,2024-07-29 00:37:31
264,365,80.0,0.8817220000038941,0.13907053444075257,20.499704,3,2024-07-29 00:38:09
265,750,225.0,0.8810470000039163,0.13975978685418763,32.16605,3,2024-07-29 00:39:25
266,741,115.0,0.8803801000039383,0.14683248476702193,23.751972,3,2024-07-29 00:40:40
267,510,355.0,0.8799211000039534,0.1559941417154144,19.365116,3,2024-07-29 00:41:33
268,407,100.0,0.8795548000039655,0.13329342159577612,22.4097,3,2024-07-29 00:42:16
269,548,105.0,0.8790616000039817,0.12613053274524472,20.16939,3,2024-07-29 00:43:12
270,524,135.0,0.8785900000039972,0.1445577145760296,20.31357,3,2024-07-29 00:44:06
271,560,140.0,0.8780860000040138,0.14448733892557877,32.64828,3,2024-07-29 00:45:04
272,300,115.0,0.8778160000040227,0.16062587139507134,13.401545,3,2024-07-29 00:45:35
273,454,140.0,0.8774074000040362,0.13057564660119064,15.939421,3,2024-07-29 00:46:21
274,469,60.0,0.8769853000040501,0.15405785402001093,20.01345,3,2024-07-29 00:47:09
275,497,185.0,0.8765380000040648,0.13131703779671033,31.908312,3,2024-07-29 00:48:01
276,901,490.0,0.8757271000040915,0.14147054616953106,20.247326,3,2024-07-29 00:49:33
277,485,105.0,0.8752906000041059,0.12003959535630708,26.09736,3,2024-07-29 00:50:22
278,461,70.0,0.8748757000041195,0.16398623003876908,10.57586,3,2024-07-29 00:51:09
279,566,185.0,0.8743663000041363,0.12081441863739448,32.606754,3,2024-07-29 00:52:09
280,463,75.0,0.87394960000415,0.13632070320632236,26.004099,3,2024-07-29 00:52:57
281,328,130.0,0.8736544000041597,0.17491633809603205,19.909523,3,2024-07-29 00:53:30
282,527,140.0,0.8731801000041753,0.1396665561809938,12.748269,3,2024-07-29 00:54:24
283,761,255.0,0.8724952000041979,0.16204465534072982,19.244955,3,2024-07-29 00:55:43
284,463,85.0,0.8720785000042116,0.13276909301399412,32.239964,3,2024-07-29 00:56:30
285,569,210.0,0.8715664000042285,0.1533579115407224,16.898645,3,2024-07-29 00:57:28
286,403,55.0,0.8712037000042404,0.14059953230708172,8.823491,3,2024-07-29 00:58:10
287,273,40.0,0.8709580000042485,0.1326333721315031,18.83317,3,2024-07-29 00:58:38
288,501,105.0,0.8705071000042633,0.11810603856802462,14.725574,3,2024-07-29 00:59:28
289,367,120.0,0.8701768000042742,0.1352253916802783,19.163624,3,2024-07-29 01:00:06
290,255,65.0,0.8699473000042818,0.1519009916513574,20.780804,3,2024-07-29 01:00:31
291,596,180.0,0.8694109000042994,0.13309761730566522,28.573263,3,2024-07-29 01:01:32
292,454,90.0,0.8690023000043129,0.1299788128207171,30.410942,3,2024-07-29 01:02:19
293,437,155.0,0.8686090000043258,0.1356778590507311,32.40241,3,2024-07-29 01:03:04
294,467,140.0,0.8681887000043397,0.15561607677880396,23.845848,3,2024-07-29 01:03:52
295,622,190.0,0.8676289000043581,0.15174780576415,20.87594,3,2024-07-29 01:04:55
296,271,45.0,0.8673850000043661,0.119121663877225,23.074345,3,2024-07-29 01:05:23
297,522,145.0,0.8669152000043816,0.12732825884988025,26.60015,3,2024-07-29 01:06:17
298,254,5.0,0.8666866000043891,0.1436942871806659,15.955876,3,2024-07-29 01:06:42
299,389,75.0,0.8663365000044007,0.11914262355599735,12.044295,3,2024-07-29 01:07:21
300,673,235.0,0.8657308000044206,0.13295088870586472,24.518423,3,2024-07-29 01:08:32
301,679,210.0,0.8651197000044407,0.1327783377876777,25.633995,3,2024-07-29 01:09:41
302,380,105.0,0.864777700004452,0.14080589313648248,20.78716,3,2024-07-29 01:10:19
303,743,385.0,0.864109000004474,0.1506355869587546,18.896914,3,2024-07-29 01:11:33
304,668,225.0,0.8635078000044938,0.13869414459579363,22.225374,3,2024-07-29 01:12:40
305,291,45.0,0.8632459000045024,0.12859016400841913,13.894358,3,2024-07-29 01:13:09
306,443,50.0,0.8628472000045155,0.1620978134480341,23.807013,3,2024-07-29 01:13:55
307,421,110.0,0.862468300004528,0.14936254003622754,32.0883,3,2024-07-29 01:14:37
308,382,30.0,0.8621245000045393,0.12996108184388172,23.272512,3,2024-07-29 01:15:16
309,291,65.0,0.861862600004548,0.16733205049615546,32.90998,3,2024-07-29 01:15:46
310,517,180.0,0.8613973000045633,0.15258624313878366,51.28451,3,2024-07-29 01:16:37
311,424,80.0,0.8610157000045758,0.1595093934744034,15.075687,3,2024-07-29 01:17:19
312,373,135.0,0.8606800000045869,0.15767926618896286,24.432861,3,2024-07-29 01:17:57
313,279,80.0,0.8604289000045952,0.12853580344748752,21.899103,3,2024-07-29 01:18:25
314,550,135.0,0.8599339000046115,0.13519453644752502,21.932154,3,2024-07-29 01:19:22
315,454,80.0,0.8595253000046249,0.1513152729867576,21.622303,3,2024-07-29 01:20:08
316,757,240.0,0.8588440000046473,0.15154463500079737,21.950867,3,2024-07-29 01:21:23
317,642,155.0,0.8582662000046664,0.14055382274671507,16.131117,3,2024-07-29 01:22:28
318,479,75.0,0.8578351000046806,0.12428582320475877,30.752213,3,2024-07-29 01:23:17
319,850,240.0,0.8570701000047057,0.13384663531447158,22.647894,3,2024-07-29 01:24:42
320,255,35.0,0.8568406000047133,0.12144129860634897,21.587334,3,2024-07-29 01:25:08
321,376,120.0,0.8565022000047244,0.1436140442148168,15.214969,3,2024-07-29 01:25:45
322,307,45.0,0.8562259000047335,0.1375485465949832,21.457441,3,2024-07-29 01:26:17
323,793,150.0,0.855512200004757,0.1370821692904488,14.674667,3,2024-07-29 01:27:37
324,370,155.0,0.855179200004768,0.1414240711444133,30.214426,3,2024-07-29 01:28:14
325,538,180.0,0.8546950000047839,0.16406383093958893,41.372265,3,2024-07-29 01:29:08
326,504,160.0,0.8542414000047989,0.14390717052839816,17.713951,3,2024-07-29 01:29:58
327,508,180.0,0.8537842000048139,0.15256632619544747,29.559755,3,2024-07-29 01:30:47
328,451,155.0,0.8533783000048273,0.1408471090021128,30.80247,3,2024-07-29 01:31:33
329,431,95.0,0.85299040000484,0.147026409232976,14.651647,3,2024-07-29 01:32:16
330,430,65.0,0.8526034000048528,0.155191212216782,22.892172,3,2024-07-29 01:32:59
331,741,285.0,0.8519365000048748,0.14796324524721796,20.733215,3,2024-07-29 01:34:12
332,508,180.0,0.8514793000048898,0.15895216177239663,23.852102,3,2024-07-29 01:35:02
333,375,55.0,0.8511418000049009,0.15889308407902716,46.602604,3,2024-07-29 01:35:40
334,638,430.0,0.8505676000049198,0.13380574408136192,44.6586,3,2024-07-29 01:36:44
335,513,130.0,0.850105900004935,0.1622159637757677,27.858803,3,2024-07-29 01:37:36
336,407,105.0,0.8497396000049471,0.12706679504831533,31.482595,3,2024-07-29 01:38:16
337,368,90.0,0.849408400004958,0.13076352620618822,42.664997,3,2024-07-29 01:38:53
338,509,150.0,0.8489503000049731,0.14396831132691126,29.557486,3,2024-07-29 01:39:43
339,490,80.0,0.8485093000049876,0.14079057770420095,34.25721,3,2024-07-29 01:40:31
340,288,70.0,0.8482501000049961,0.13155053483529222,33.686443,3,2024-07-29 01:40:59
341,527,135.0,0.8477758000050117,0.1544233015340804,39.176365,3,2024-07-29 01:41:52
342,531,160.0,0.8472979000050275,0.15574751799249156,46.01016,3,2024-07-29 01:42:45
343,468,100.0,0.8468767000050413,0.1402178340806411,23.539717,3,2024-07-29 01:43:31
344,297,50.0,0.8466094000050501,0.12150385870475962,20.775436,3,2024-07-29 01:44:01
345,598,210.0,0.8460712000050679,0.16010541818961252,58.57779,3,2024-07-29 01:45:01
346,804,125.0,0.8453476000050917,0.15402393915982387,30.569506,3,2024-07-29 01:46:21
347,369,135.0,0.8450155000051026,0.12630333196179977,26.057648,3,2024-07-29 01:46:57
348,1073,410.0,0.8440498000051344,0.15330968626392077,43.30117,3,2024-07-29 01:48:44
349,296,65.0,0.8437834000051432,0.17541831283754594,19.624365,3,2024-07-29 01:49:14
350,499,115.0,0.843334300005158,0.1493509474522126,24.993225,3,2024-07-29 01:50:03
351,618,210.0,0.8427781000051763,0.1626896151012973,40.01536,3,2024-07-29 01:51:04
352,610,180.0,0.8422291000051944,0.14343149174676567,29.194735,3,2024-07-29 01:52:05
353,708,260.0,0.8415919000052153,0.14943172897364798,36.93598,3,2024-07-29 01:53:16
354,513,120.0,0.8411302000052305,0.17619386707481585,23.90843,3,2024-07-29 01:54:06
355,464,65.0,0.8407126000052443,0.15927567768135462,37.744907,3,2024-07-29 01:54:52
356,388,110.0,0.8403634000052558,0.16042428607716389,41.841038,3,2024-07-29 01:55:31
